trialNum,numTeachers,numAssessments,numExamples,teacherMu,simType,IG
0,3,1,4,0.8,sortedPerfectTeachers,1990.3731604626857
0,5,1,4,0.8,unsortedUncertainTeachers,1990.373160462685
0,5,1,4,0.8,sortedUncertainTeachers,1980.520837939057
0,5,1,4,0.8,unsortedPerfectTeachers,1990.373160462685
0,5,1,4,0.8,sortedPerfectTeachers,1990.903871594419
0,10,1,4,0.8,unsortedUncertainTeachers,1990.3731604626846
0,10,1,4,0.8,sortedUncertainTeachers,1980.520837939057
0,10,1,4,0.8,unsortedPerfectTeachers,1990.3731604626846
0,10,1,4,0.8,sortedPerfectTeachers,1992.362183726394
0,1,1,4,0.9,unsortedUncertainTeachers,2040.373160462683
0,1,1,4,0.9,sortedUncertainTeachers,2040.3731604626828
0,1,1,4,0.9,unsortedPerfectTeachers,2040.373160462683
0,1,1,4,0.9,sortedPerfectTeachers,2040.3731604626828
0,2,1,4,0.9,unsortedUncertainTeachers,2040.373160462685
0,2,1,4,0.9,sortedUncertainTeachers,2040.3731604626853
0,2,1,4,0.9,unsortedPerfectTeachers,2040.373160462685
0,2,1,4,0.9,sortedPerfectTeachers,2040.3731604626846
0,3,1,4,0.9,unsortedUncertainTeachers,2040.373160462685
0,3,1,4,0.9,sortedUncertainTeachers,2040.373160462685
0,3,1,4,0.9,unsortedPerfectTeachers,2040.373160462685
0,3,1,4,0.9,sortedPerfectTeachers,2040.3731604626855
0,5,1,4,0.9,unsortedUncertainTeachers,2040.3731604626848
0,5,1,4,0.9,sortedUncertainTeachers,2040.373160462685
0,5,1,4,0.9,unsortedPerfectTeachers,2040.3731604626848
0,5,1,4,0.9,sortedPerfectTeachers,2040.3731604626848
0,10,1,4,0.9,unsortedUncertainTeachers,2040.3731604626848
0,10,1,4,0.9,sortedUncertainTeachers,2040.3731604626846
0,10,1,4,0.9,unsortedPerfectTeachers,2040.3731604626848
0,10,1,4,0.9,sortedPerfectTeachers,2040.3731604626848
0,1,2,3,0.5,unsortedUncertainTeachers,1380.304852739438
0,1,2,3,0.5,sortedUncertainTeachers,1380.3048527394387
0,1,2,3,0.5,unsortedPerfectTeachers,1386.1584718258557
0,1,2,3,0.5,sortedPerfectTeachers,1386.1584718258553
0,2,2,3,0.5,unsortedUncertainTeachers,1391.6948540098047
