numTeachers,numAssessments,numExamples,teacherMu,exponent,simType,studentID,priorAlpha,priorBeta,guessAlpha,guessBeta,oldDKL,numHeadsShown,newDKL
1,7,5,0.5,1,sortedUncertainTeachers,3,4,7,11,12,0.4579528481831403,1,1.3027243627776741
1,7,5,0.5,1,sortedUncertainTeachers,2,3,8,11,12,1.3052507085703442,1,2.314325274456154
1,7,5,0.5,1,sortedUncertainTeachers,5,6,5,14,9,0.05248774007497614,1,0.20411207410956322
1,7,5,0.5,1,sortedUncertainTeachers,4,5,6,14,9,0.05248774007497614,1,0.6095771822177287
1,7,5,0.5,1,sortedUncertainTeachers,6,7,4,15,8,0.4579528481831403,1,0.07058068148504226
1,7,5,0.5,1,sortedUncertainTeachers,8,9,2,17,6,2.691545069690235,1,0.6095771822177287
1,7,5,0.5,1,sortedUncertainTeachers,7,8,3,20,3,1.3052507085703442,1,0.20411207410956322
1,7,5,0.5,1,sortedUncertainTeachers,9,10,1,20,3,4.8887696470264554,1,1.3027243627776741
1,7,5,0.5,1,unsortedPerfectTeachers,0,1,10,1,1,4.888769647026454,2,3.700619635576045
1,7,5,0.5,1,unsortedPerfectTeachers,1,2,9,1,1,2.691545069690235,2,2.314325274456154
1,7,5,0.5,1,unsortedPerfectTeachers,2,3,8,1,1,1.3052507085703442,2,1.3027243627776741
1,7,5,0.5,1,unsortedPerfectTeachers,3,4,7,1,1,0.4579528481831403,2,0.6095771822177287
1,7,5,0.5,1,unsortedPerfectTeachers,4,5,6,1,1,0.05248774007497614,2,0.20411207410956322
1,7,5,0.5,1,unsortedPerfectTeachers,5,6,5,1,1,0.05248774007497614,2,0.07058068148504226
1,7,5,0.5,1,unsortedPerfectTeachers,6,7,4,1,1,0.4579528481831403,2,0.20411207410956322
1,7,5,0.5,1,unsortedPerfectTeachers,7,8,3,1,1,1.3052507085703442,2,0.6095771822177287
1,7,5,0.5,1,unsortedPerfectTeachers,8,9,2,1,1,2.691545069690235,2,1.3027243627776741
1,7,5,0.5,1,unsortedPerfectTeachers,9,10,1,1,1,4.8887696470264554,2,2.314325274456154
1,7,5,0.5,1,sortedPerfectTeachers,0,1,10,1,1,4.888769647026454,2,3.700619635576045
1,7,5,0.5,1,sortedPerfectTeachers,1,2,9,1,1,2.691545069690235,2,2.314325274456154
1,7,5,0.5,1,sortedPerfectTeachers,2,3,8,1,1,1.3052507085703442,2,1.3027243627776741
1,7,5,0.5,1,sortedPerfectTeachers,3,4,7,1,1,0.4579528481831403,2,0.6095771822177287
1,7,5,0.5,1,sortedPerfectTeachers,4,5,6,1,1,0.05248774007497614,2,0.20411207410956322
1,7,5,0.5,1,sortedPerfectTeachers,5,6,5,1,1,0.05248774007497614,2,0.07058068148504226
1,7,5,0.5,1,sortedPerfectTeachers,6,7,4,1,1,0.4579528481831403,2,0.20411207410956322
1,7,5,0.5,1,sortedPerfectTeachers,7,8,3,1,1,1.3052507085703442,2,0.6095771822177287
1,7,5,0.5,1,sortedPerfectTeachers,8,9,2,1,1,2.691545069690235,2,1.3027243627776741
1,7,5,0.5,1,sortedPerfectTeachers,9,10,1,1,1,4.8887696470264554,2,2.314325274456154
2,7,5,0.5,1,unsortedNaiveTeachers,0,1,10,1,1,4.888769647026454,2,3.700619635576045
2,7,5,0.5,1,unsortedNaiveTeachers,1,2,9,1,1,2.691545069690235,2,2.314325274456154
2,7,5,0.5,1,unsortedNaiveTeachers,2,3,8,1,1,1.3052507085703442,2,1.3027243627776741
2,7,5,0.5,1,unsortedNaiveTeachers,3,4,7,1,1,0.4579528481831403,2,0.6095771822177287
2,7,5,0.5,1,unsortedNaiveTeachers,4,5,6,1,1,0.05248774007497614,2,0.20411207410956322
2,7,5,0.5,1,unsortedNaiveTeachers,5,6,5,1,1,0.05248774007497614,1,0.20411207410956322
2,7,5,0.5,1,unsortedNaiveTeachers,6,7,4,1,1,0.4579528481831403,1,0.07058068148504226
2,7,5,0.5,1,unsortedNaiveTeachers,7,8,3,1,1,1.3052507085703442,1,0.20411207410956322
2,7,5,0.5,1,unsortedNaiveTeachers,8,9,2,1,1,2.691545069690235,1,0.6095771822177287
2,7,5,0.5,1,unsortedNaiveTeachers,9,10,1,1,1,4.8887696470264554,1,1.3027243627776741
2,7,5,0.5,1,unsortedUncertainTeachers,0,1,10,4,19,4.888769647026454,5,0.6095771822177287
2,7,5,0.5,1,unsortedUncertainTeachers,1,2,9,5,18,2.691545069690235,5,0.20411207410956322
2,7,5,0.5,1,unsortedUncertainTeachers,2,3,8,11,12,1.3052507085703442,5,0.07058068148504226
2,7,5,0.5,1,unsortedUncertainTeachers,3,4,7,11,12,0.4579528481831403,5,0.20411207410956322
2,7,5,0.5,1,unsortedUncertainTeachers,4,5,6,14,9,0.05248774007497614,5,0.6095771822177287
2,7,5,0.5,1,unsortedUncertainTeachers,5,6,5,14,9,0.05248774007497614,0,0.6095771822177287
2,7,5,0.5,1,unsortedUncertainTeachers,6,7,4,15,8,0.4579528481831403,0,0.20411207410956322
2,7,5,0.5,1,unsortedUncertainTeachers,7,8,3,20,3,1.3052507085703442,0,0.07058068148504226
2,7,5,0.5,1,unsortedUncertainTeachers,8,9,2,17,6,2.691545069690235,0,0.20411207410956322
2,7,5,0.5,1,unsortedUncertainTeachers,9,10,1,20,3,4.8887696470264554,0,0.6095771822177287
2,7,5,0.5,1,sortedUncertainTeachers,0,1,10,4,19,4.888769647026454,5,0.6095771822177287
2,7,5,0.5,1,sortedUncertainTeachers,1,2,9,5,18,2.691545069690235,5,0.20411207410956322
2,7,5,0.5,1,sortedUncertainTeachers,3,4,7,11,12,0.4579528481831403,5,0.20411207410956322
2,7,5,0.5,1,sortedUncertainTeachers,2,3,8,11,12,1.3052507085703442,5,0.07058068148504226
2,7,5,0.5,1,sortedUncertainTeachers,5,6,5,14,9,0.05248774007497614,5,1.3027243627776741
2,7,5,0.5,1,sortedUncertainTeachers,4,5,6,14,9,0.05248774007497614,0,1.3027243627776741
2,7,5,0.5,1,sortedUncertainTeachers,6,7,4,15,8,0.4579528481831403,0,0.20411207410956322
2,7,5,0.5,1,sortedUncertainTeachers,8,9,2,17,6,2.691545069690235,0,0.20411207410956322
2,7,5,0.5,1,sortedUncertainTeachers,7,8,3,20,3,1.3052507085703442,0,0.07058068148504226
2,7,5,0.5,1,sortedUncertainTeachers,9,10,1,20,3,4.8887696470264554,0,0.6095771822177287
2,7,5,0.5,1,unsortedPerfectTeachers,0,1,10,1,1,4.888769647026454,5,0.6095771822177287
2,7,5,0.5,1,unsortedPerfectTeachers,1,2,9,1,1,2.691545069690235,5,0.20411207410956322
2,7,5,0.5,1,unsortedPerfectTeachers,2,3,8,1,1,1.3052507085703442,5,0.07058068148504226
2,7,5,0.5,1,unsortedPerfectTeachers,3,4,7,1,1,0.4579528481831403,5,0.20411207410956322
2,7,5,0.5,1,unsortedPerfectTeachers,4,5,6,1,1,0.05248774007497614,5,0.6095771822177287
2,7,5,0.5,1,unsortedPerfectTeachers,5,6,5,1,1,0.05248774007497614,0,0.6095771822177287
2,7,5,0.5,1,unsortedPerfectTeachers,6,7,4,1,1,0.4579528481831403,0,0.20411207410956322
2,7,5,0.5,1,unsortedPerfectTeachers,7,8,3,1,1,1.3052507085703442,0,0.07058068148504226
2,7,5,0.5,1,unsortedPerfectTeachers,8,9,2,1,1,2.691545069690235,0,0.20411207410956322
2,7,5,0.5,1,unsortedPerfectTeachers,9,10,1,1,1,4.8887696470264554,0,0.6095771822177287
2,7,5,0.5,1,sortedPerfectTeachers,0,1,10,1,1,4.888769647026454,5,0.6095771822177287
2,7,5,0.5,1,sortedPerfectTeachers,1,2,9,1,1,2.691545069690235,5,0.20411207410956322
2,7,5,0.5,1,sortedPerfectTeachers,2,3,8,1,1,1.3052507085703442,5,0.07058068148504226
2,7,5,0.5,1,sortedPerfectTeachers,3,4,7,1,1,0.4579528481831403,5,0.20411207410956322
2,7,5,0.5,1,sortedPerfectTeachers,4,5,6,1,1,0.05248774007497614,5,0.6095771822177287
2,7,5,0.5,1,sortedPerfectTeachers,5,6,5,1,1,0.05248774007497614,0,0.6095771822177287
2,7,5,0.5,1,sortedPerfectTeachers,6,7,4,1,1,0.4579528481831403,0,0.20411207410956322
2,7,5,0.5,1,sortedPerfectTeachers,7,8,3,1,1,1.3052507085703442,0,0.07058068148504226
2,7,5,0.5,1,sortedPerfectTeachers,8,9,2,1,1,2.691545069690235,0,0.20411207410956322
2,7,5,0.5,1,sortedPerfectTeachers,9,10,1,1,1,4.8887696470264554,0,0.6095771822177287
3,7,5,0.5,1,unsortedNaiveTeachers,0,1,10,1,1,4.888769647026454,2,3.700619635576045
3,7,5,0.5,1,unsortedNaiveTeachers,1,2,9,1,1,2.691545069690235,2,2.314325274456154
3,7,5,0.5,1,unsortedNaiveTeachers,2,3,8,1,1,1.3052507085703442,2,1.3027243627776741
3,7,5,0.5,1,unsortedNaiveTeachers,3,4,7,1,1,0.4579528481831403,2,0.6095771822177287
3,7,5,0.5,1,unsortedNaiveTeachers,4,5,6,1,1,0.05248774007497614,2,0.20411207410956322
3,7,5,0.5,1,unsortedNaiveTeachers,5,6,5,1,1,0.05248774007497614,2,0.07058068148504226
3,7,5,0.5,1,unsortedNaiveTeachers,6,7,4,1,1,0.4579528481831403,2,0.20411207410956322
3,7,5,0.5,1,unsortedNaiveTeachers,7,8,3,1,1,1.3052507085703442,1,0.20411207410956322
3,7,5,0.5,1,unsortedNaiveTeachers,8,9,2,1,1,2.691545069690235,1,0.6095771822177287
3,7,5,0.5,1,unsortedNaiveTeachers,9,10,1,1,1,4.8887696470264554,1,1.3027243627776741
3,7,5,0.5,1,unsortedUncertainTeachers,0,1,10,4,19,4.888769647026454,5,0.6095771822177287
3,7,5,0.5,1,unsortedUncertainTeachers,1,2,9,5,18,2.691545069690235,5,0.20411207410956322
3,7,5,0.5,1,unsortedUncertainTeachers,2,3,8,11,12,1.3052507085703442,5,0.07058068148504226
3,7,5,0.5,1,unsortedUncertainTeachers,3,4,7,11,12,0.4579528481831403,5,0.20411207410956322
3,7,5,0.5,1,unsortedUncertainTeachers,4,5,6,14,9,0.05248774007497614,0,1.3027243627776741
3,7,5,0.5,1,unsortedUncertainTeachers,5,6,5,14,9,0.05248774007497614,0,0.6095771822177287
3,7,5,0.5,1,unsortedUncertainTeachers,6,7,4,15,8,0.4579528481831403,0,0.20411207410956322
3,7,5,0.5,1,unsortedUncertainTeachers,7,8,3,20,3,1.3052507085703442,0,0.07058068148504226
3,7,5,0.5,1,unsortedUncertainTeachers,8,9,2,17,6,2.691545069690235,0,0.20411207410956322
3,7,5,0.5,1,unsortedUncertainTeachers,9,10,1,20,3,4.8887696470264554,0,0.6095771822177287
3,7,5,0.5,1,sortedUncertainTeachers,0,1,10,4,19,4.888769647026454,5,0.6095771822177287
3,7,5,0.5,1,sortedUncertainTeachers,1,2,9,5,18,2.691545069690235,5,0.20411207410956322
3,7,5,0.5,1,sortedUncertainTeachers,3,4,7,11,12,0.4579528481831403,5,0.20411207410956322
3,7,5,0.5,1,sortedUncertainTeachers,2,3,8,11,12,1.3052507085703442,5,0.07058068148504226
3,7,5,0.5,1,sortedUncertainTeachers,5,6,5,14,9,0.05248774007497614,0,0.6095771822177287
3,7,5,0.5,1,sortedUncertainTeachers,4,5,6,14,9,0.05248774007497614,0,1.3027243627776741
3,7,5,0.5,1,sortedUncertainTeachers,6,7,4,15,8,0.4579528481831403,0,0.20411207410956322
3,7,5,0.5,1,sortedUncertainTeachers,8,9,2,17,6,2.691545069690235,0,0.20411207410956322
3,7,5,0.5,1,sortedUncertainTeachers,7,8,3,20,3,1.3052507085703442,0,0.07058068148504226
3,7,5,0.5,1,sortedUncertainTeachers,9,10,1,20,3,4.8887696470264554,0,0.6095771822177287
3,7,5,0.5,1,unsortedPerfectTeachers,0,1,10,1,1,4.888769647026454,5,0.6095771822177287
3,7,5,0.5,1,unsortedPerfectTeachers,1,2,9,1,1,2.691545069690235,5,0.20411207410956322
3,7,5,0.5,1,unsortedPerfectTeachers,2,3,8,1,1,1.3052507085703442,5,0.07058068148504226
3,7,5,0.5,1,unsortedPerfectTeachers,3,4,7,1,1,0.4579528481831403,5,0.20411207410956322
3,7,5,0.5,1,unsortedPerfectTeachers,4,5,6,1,1,0.05248774007497614,2,0.20411207410956322
3,7,5,0.5,1,unsortedPerfectTeachers,5,6,5,1,1,0.05248774007497614,2,0.07058068148504226
3,7,5,0.5,1,unsortedPerfectTeachers,6,7,4,1,1,0.4579528481831403,2,0.20411207410956322
3,7,5,0.5,1,unsortedPerfectTeachers,7,8,3,1,1,1.3052507085703442,0,0.07058068148504226
3,7,5,0.5,1,unsortedPerfectTeachers,8,9,2,1,1,2.691545069690235,0,0.20411207410956322
3,7,5,0.5,1,unsortedPerfectTeachers,9,10,1,1,1,4.8887696470264554,0,0.6095771822177287
3,7,5,0.5,1,sortedPerfectTeachers,0,1,10,1,1,4.888769647026454,5,0.6095771822177287
3,7,5,0.5,1,sortedPerfectTeachers,1,2,9,1,1,2.691545069690235,5,0.20411207410956322
3,7,5,0.5,1,sortedPerfectTeachers,2,3,8,1,1,1.3052507085703442,5,0.07058068148504226
3,7,5,0.5,1,sortedPerfectTeachers,3,4,7,1,1,0.4579528481831403,5,0.20411207410956322
3,7,5,0.5,1,sortedPerfectTeachers,4,5,6,1,1,0.05248774007497614,2,0.20411207410956322
3,7,5,0.5,1,sortedPerfectTeachers,5,6,5,1,1,0.05248774007497614,2,0.07058068148504226
3,7,5,0.5,1,sortedPerfectTeachers,6,7,4,1,1,0.4579528481831403,2,0.20411207410956322
3,7,5,0.5,1,sortedPerfectTeachers,7,8,3,1,1,1.3052507085703442,0,0.07058068148504226
3,7,5,0.5,1,sortedPerfectTeachers,8,9,2,1,1,2.691545069690235,0,0.20411207410956322
3,7,5,0.5,1,sortedPerfectTeachers,9,10,1,1,1,4.8887696470264554,0,0.6095771822177287
5,7,5,0.5,1,unsortedNaiveTeachers,0,1,10,1,1,4.888769647026454,2,3.700619635576045
5,7,5,0.5,1,unsortedNaiveTeachers,1,2,9,1,1,2.691545069690235,2,2.314325274456154
5,7,5,0.5,1,unsortedNaiveTeachers,2,3,8,1,1,1.3052507085703442,3,0.6095771822177287
5,7,5,0.5,1,unsortedNaiveTeachers,3,4,7,1,1,0.4579528481831403,3,0.20411207410956322
5,7,5,0.5,1,unsortedNaiveTeachers,4,5,6,1,1,0.05248774007497614,2,0.20411207410956322
5,7,5,0.5,1,unsortedNaiveTeachers,5,6,5,1,1,0.05248774007497614,2,0.07058068148504226
5,7,5,0.5,1,unsortedNaiveTeachers,6,7,4,1,1,0.4579528481831403,3,0.6095771822177287
5,7,5,0.5,1,unsortedNaiveTeachers,7,8,3,1,1,1.3052507085703442,3,1.3027243627776741
5,7,5,0.5,1,unsortedNaiveTeachers,8,9,2,1,1,2.691545069690235,3,2.314325274456154
5,7,5,0.5,1,unsortedNaiveTeachers,9,10,1,1,1,4.8887696470264554,3,3.700619635576045
5,7,5,0.5,1,unsortedUncertainTeachers,0,1,10,4,19,4.888769647026454,5,0.6095771822177287
5,7,5,0.5,1,unsortedUncertainTeachers,1,2,9,5,18,2.691545069690235,5,0.20411207410956322
5,7,5,0.5,1,unsortedUncertainTeachers,2,3,8,11,12,1.3052507085703442,3,0.6095771822177287
5,7,5,0.5,1,unsortedUncertainTeachers,3,4,7,11,12,0.4579528481831403,3,0.20411207410956322
5,7,5,0.5,1,unsortedUncertainTeachers,4,5,6,14,9,0.05248774007497614,0,1.3027243627776741
5,7,5,0.5,1,unsortedUncertainTeachers,5,6,5,14,9,0.05248774007497614,0,0.6095771822177287
5,7,5,0.5,1,unsortedUncertainTeachers,6,7,4,15,8,0.4579528481831403,0,0.20411207410956322
5,7,5,0.5,1,unsortedUncertainTeachers,7,8,3,20,3,1.3052507085703442,0,0.07058068148504226
5,7,5,0.5,1,unsortedUncertainTeachers,8,9,2,17,6,2.691545069690235,0,0.20411207410956322
5,7,5,0.5,1,unsortedUncertainTeachers,9,10,1,20,3,4.8887696470264554,0,0.6095771822177287
5,7,5,0.5,1,sortedUncertainTeachers,0,1,10,4,19,4.888769647026454,5,0.6095771822177287
5,7,5,0.5,1,sortedUncertainTeachers,1,2,9,5,18,2.691545069690235,5,0.20411207410956322
5,7,5,0.5,1,sortedUncertainTeachers,3,4,7,11,12,0.4579528481831403,3,0.20411207410956322
5,7,5,0.5,1,sortedUncertainTeachers,2,3,8,11,12,1.3052507085703442,3,0.6095771822177287
5,7,5,0.5,1,sortedUncertainTeachers,5,6,5,14,9,0.05248774007497614,0,0.6095771822177287
5,7,5,0.5,1,sortedUncertainTeachers,4,5,6,14,9,0.05248774007497614,0,1.3027243627776741
5,7,5,0.5,1,sortedUncertainTeachers,6,7,4,15,8,0.4579528481831403,0,0.20411207410956322
5,7,5,0.5,1,sortedUncertainTeachers,8,9,2,17,6,2.691545069690235,0,0.20411207410956322
5,7,5,0.5,1,sortedUncertainTeachers,7,8,3,20,3,1.3052507085703442,0,0.07058068148504226
5,7,5,0.5,1,sortedUncertainTeachers,9,10,1,20,3,4.8887696470264554,0,0.6095771822177287
5,7,5,0.5,1,unsortedPerfectTeachers,0,1,10,1,1,4.888769647026454,5,0.6095771822177287
5,7,5,0.5,1,unsortedPerfectTeachers,1,2,9,1,1,2.691545069690235,5,0.20411207410956322
5,7,5,0.5,1,unsortedPerfectTeachers,2,3,8,1,1,1.3052507085703442,4,0.20411207410956322
5,7,5,0.5,1,unsortedPerfectTeachers,3,4,7,1,1,0.4579528481831403,4,0.07058068148504226
5,7,5,0.5,1,unsortedPerfectTeachers,4,5,6,1,1,0.05248774007497614,2,0.20411207410956322
5,7,5,0.5,1,unsortedPerfectTeachers,5,6,5,1,1,0.05248774007497614,2,0.07058068148504226
5,7,5,0.5,1,unsortedPerfectTeachers,6,7,4,1,1,0.4579528481831403,0,0.20411207410956322
5,7,5,0.5,1,unsortedPerfectTeachers,7,8,3,1,1,1.3052507085703442,0,0.07058068148504226
5,7,5,0.5,1,unsortedPerfectTeachers,8,9,2,1,1,2.691545069690235,0,0.20411207410956322
5,7,5,0.5,1,unsortedPerfectTeachers,9,10,1,1,1,4.8887696470264554,0,0.6095771822177287
5,7,5,0.5,1,sortedPerfectTeachers,0,1,10,1,1,4.888769647026454,5,0.6095771822177287
5,7,5,0.5,1,sortedPerfectTeachers,1,2,9,1,1,2.691545069690235,5,0.20411207410956322
5,7,5,0.5,1,sortedPerfectTeachers,2,3,8,1,1,1.3052507085703442,4,0.20411207410956322
5,7,5,0.5,1,sortedPerfectTeachers,3,4,7,1,1,0.4579528481831403,4,0.07058068148504226
5,7,5,0.5,1,sortedPerfectTeachers,4,5,6,1,1,0.05248774007497614,2,0.20411207410956322
5,7,5,0.5,1,sortedPerfectTeachers,5,6,5,1,1,0.05248774007497614,2,0.07058068148504226
5,7,5,0.5,1,sortedPerfectTeachers,6,7,4,1,1,0.4579528481831403,0,0.20411207410956322
5,7,5,0.5,1,sortedPerfectTeachers,7,8,3,1,1,1.3052507085703442,0,0.07058068148504226
5,7,5,0.5,1,sortedPerfectTeachers,8,9,2,1,1,2.691545069690235,0,0.20411207410956322
5,7,5,0.5,1,sortedPerfectTeachers,9,10,1,1,1,4.8887696470264554,0,0.6095771822177287
10,7,5,0.5,1,unsortedNaiveTeachers,0,1,10,1,1,4.888769647026454,2,3.700619635576045
10,7,5,0.5,1,unsortedNaiveTeachers,1,2,9,1,1,2.691545069690235,2,2.314325274456154
10,7,5,0.5,1,unsortedNaiveTeachers,2,3,8,1,1,1.3052507085703442,2,1.3027243627776741
10,7,5,0.5,1,unsortedNaiveTeachers,3,4,7,1,1,0.4579528481831403,3,0.20411207410956322
10,7,5,0.5,1,unsortedNaiveTeachers,4,5,6,1,1,0.05248774007497614,2,0.20411207410956322
10,7,5,0.5,1,unsortedNaiveTeachers,5,6,5,1,1,0.05248774007497614,3,0.20411207410956322
10,7,5,0.5,1,unsortedNaiveTeachers,6,7,4,1,1,0.4579528481831403,3,0.6095771822177287
10,7,5,0.5,1,unsortedNaiveTeachers,7,8,3,1,1,1.3052507085703442,2,0.6095771822177287
10,7,5,0.5,1,unsortedNaiveTeachers,8,9,2,1,1,2.691545069690235,3,2.314325274456154
10,7,5,0.5,1,unsortedNaiveTeachers,9,10,1,1,1,4.8887696470264554,2,2.314325274456154
10,7,5,0.5,1,unsortedUncertainTeachers,0,1,10,4,19,4.888769647026454,5,0.6095771822177287
10,7,5,0.5,1,unsortedUncertainTeachers,1,2,9,5,18,2.691545069690235,5,0.20411207410956322
10,7,5,0.5,1,unsortedUncertainTeachers,2,3,8,11,12,1.3052507085703442,3,0.6095771822177287
10,7,5,0.5,1,unsortedUncertainTeachers,3,4,7,11,12,0.4579528481831403,3,0.20411207410956322
10,7,5,0.5,1,unsortedUncertainTeachers,4,5,6,14,9,0.05248774007497614,0,1.3027243627776741
10,7,5,0.5,1,unsortedUncertainTeachers,5,6,5,14,9,0.05248774007497614,0,0.6095771822177287
10,7,5,0.5,1,unsortedUncertainTeachers,6,7,4,15,8,0.4579528481831403,0,0.20411207410956322
10,7,5,0.5,1,unsortedUncertainTeachers,7,8,3,20,3,1.3052507085703442,0,0.07058068148504226
10,7,5,0.5,1,unsortedUncertainTeachers,8,9,2,17,6,2.691545069690235,0,0.20411207410956322
10,7,5,0.5,1,unsortedUncertainTeachers,9,10,1,20,3,4.8887696470264554,0,0.6095771822177287
10,7,5,0.5,1,sortedUncertainTeachers,0,1,10,4,19,4.888769647026454,5,0.6095771822177287
10,7,5,0.5,1,sortedUncertainTeachers,1,2,9,5,18,2.691545069690235,5,0.20411207410956322
10,7,5,0.5,1,sortedUncertainTeachers,3,4,7,11,12,0.4579528481831403,3,0.20411207410956322
10,7,5,0.5,1,sortedUncertainTeachers,2,3,8,11,12,1.3052507085703442,3,0.6095771822177287
10,7,5,0.5,1,sortedUncertainTeachers,5,6,5,14,9,0.05248774007497614,0,0.6095771822177287
10,7,5,0.5,1,sortedUncertainTeachers,4,5,6,14,9,0.05248774007497614,0,1.3027243627776741
10,7,5,0.5,1,sortedUncertainTeachers,6,7,4,15,8,0.4579528481831403,0,0.20411207410956322
10,7,5,0.5,1,sortedUncertainTeachers,8,9,2,17,6,2.691545069690235,0,0.20411207410956322
10,7,5,0.5,1,sortedUncertainTeachers,7,8,3,20,3,1.3052507085703442,0,0.07058068148504226
10,7,5,0.5,1,sortedUncertainTeachers,9,10,1,20,3,4.8887696470264554,0,0.6095771822177287
10,7,5,0.5,1,unsortedPerfectTeachers,0,1,10,1,1,4.888769647026454,5,0.6095771822177287
10,7,5,0.5,1,unsortedPerfectTeachers,1,2,9,1,1,2.691545069690235,5,0.20411207410956322
10,7,5,0.5,1,unsortedPerfectTeachers,2,3,8,1,1,1.3052507085703442,5,0.07058068148504226
10,7,5,0.5,1,unsortedPerfectTeachers,3,4,7,1,1,0.4579528481831403,4,0.07058068148504226
10,7,5,0.5,1,unsortedPerfectTeachers,4,5,6,1,1,0.05248774007497614,3,0.07058068148504226
10,7,5,0.5,1,unsortedPerfectTeachers,5,6,5,1,1,0.05248774007497614,2,0.07058068148504226
10,7,5,0.5,1,unsortedPerfectTeachers,6,7,4,1,1,0.4579528481831403,1,0.07058068148504226
10,7,5,0.5,1,unsortedPerfectTeachers,7,8,3,1,1,1.3052507085703442,0,0.07058068148504226
10,7,5,0.5,1,unsortedPerfectTeachers,8,9,2,1,1,2.691545069690235,0,0.20411207410956322
10,7,5,0.5,1,unsortedPerfectTeachers,9,10,1,1,1,4.8887696470264554,0,0.6095771822177287
10,7,5,0.5,1,sortedPerfectTeachers,0,1,10,1,1,4.888769647026454,5,0.6095771822177287
10,7,5,0.5,1,sortedPerfectTeachers,1,2,9,1,1,2.691545069690235,5,0.20411207410956322
10,7,5,0.5,1,sortedPerfectTeachers,2,3,8,1,1,1.3052507085703442,5,0.07058068148504226
10,7,5,0.5,1,sortedPerfectTeachers,3,4,7,1,1,0.4579528481831403,4,0.07058068148504226
10,7,5,0.5,1,sortedPerfectTeachers,4,5,6,1,1,0.05248774007497614,3,0.07058068148504226
10,7,5,0.5,1,sortedPerfectTeachers,5,6,5,1,1,0.05248774007497614,2,0.07058068148504226
10,7,5,0.5,1,sortedPerfectTeachers,6,7,4,1,1,0.4579528481831403,1,0.07058068148504226
10,7,5,0.5,1,sortedPerfectTeachers,7,8,3,1,1,1.3052507085703442,0,0.07058068148504226
10,7,5,0.5,1,sortedPerfectTeachers,8,9,2,1,1,2.691545069690235,0,0.20411207410956322
10,7,5,0.5,1,sortedPerfectTeachers,9,10,1,1,1,4.8887696470264554,0,0.6095771822177287
1,7,5,0.533,1,unsortedNaiveTeachers,0,1,10,1,1,5.5740869094522765,2,4.472420086698936
1,7,5,0.533,1,unsortedNaiveTeachers,1,2,9,1,1,3.230531694674093,2,2.93979508813708
1,7,5,0.533,1,unsortedNaiveTeachers,2,3,8,1,1,1.6979066961122373,2,1.781863539016637
1,7,5,0.533,1,unsortedNaiveTeachers,3,4,7,1,1,0.7042781982830695,2,0.9423857210147286
1,7,5,0.533,1,unsortedNaiveTeachers,4,5,6,1,1,0.15248245273294136,2,0.39058997546460006
1,7,5,0.533,1,unsortedNaiveTeachers,5,6,5,1,1,0.006151815290977858,2,0.11072794539811248
1,7,5,0.533,1,unsortedNaiveTeachers,6,7,4,1,1,0.2652862859571776,2,0.09792870058067216
1,7,5,0.533,1,unsortedNaiveTeachers,7,8,3,1,1,0.9662535089024176,2,0.3570631712468728
1,7,5,0.533,1,unsortedNaiveTeachers,8,9,2,1,1,2.2062172325803453,2,0.9038797143648534
1,7,5,0.533,1,unsortedNaiveTeachers,9,10,1,1,1,4.2571111724746,2,1.7691499886013684
1,7,5,0.533,1,unsortedUncertainTeachers,0,1,10,4,19,5.5740869094522765,2,4.472420086698936
1,7,5,0.533,1,unsortedUncertainTeachers,1,2,9,5,18,3.230531694674093,2,2.93979508813708
1,7,5,0.533,1,unsortedUncertainTeachers,2,3,8,11,12,1.6979066961122373,2,1.781863539016637
1,7,5,0.533,1,unsortedUncertainTeachers,3,4,7,11,12,0.7042781982830695,2,0.9423857210147286
1,7,5,0.533,1,unsortedUncertainTeachers,4,5,6,14,9,0.15248245273294136,2,0.39058997546460006
1,7,5,0.533,1,unsortedUncertainTeachers,5,6,5,14,9,0.006151815290977858,2,0.11072794539811248
1,7,5,0.533,1,unsortedUncertainTeachers,6,7,4,15,8,0.2652862859571776,2,0.09792870058067216
1,7,5,0.533,1,unsortedUncertainTeachers,7,8,3,20,3,0.9662535089024176,2,0.3570631712468728
1,7,5,0.533,1,unsortedUncertainTeachers,8,9,2,17,6,2.2062172325803453,2,0.9038797143648534
1,7,5,0.533,1,unsortedUncertainTeachers,9,10,1,20,3,4.2571111724746,2,1.7691499886013684
1,7,5,0.533,1,sortedUncertainTeachers,0,1,10,4,19,5.5740869094522765,2,4.472420086698936
1,7,5,0.533,1,sortedUncertainTeachers,1,2,9,5,18,3.230531694674093,2,2.93979508813708
1,7,5,0.533,1,sortedUncertainTeachers,3,4,7,11,12,0.7042781982830695,2,0.9423857210147286
1,7,5,0.533,1,sortedUncertainTeachers,2,3,8,11,12,1.6979066961122373,2,1.781863539016637
1,7,5,0.533,1,sortedUncertainTeachers,5,6,5,14,9,0.006151815290977858,2,0.11072794539811248
1,7,5,0.533,1,sortedUncertainTeachers,4,5,6,14,9,0.15248245273294136,2,0.39058997546460006
1,7,5,0.533,1,sortedUncertainTeachers,6,7,4,15,8,0.2652862859571776,2,0.09792870058067216
1,7,5,0.533,1,sortedUncertainTeachers,8,9,2,17,6,2.2062172325803453,2,0.9038797143648534
